company_id,oai_identifier,company_name,company_info_1,company_info_2,pdf_page_num,found_year,found_date_modified,register_year,register_date_modified,effect_date_modified,effect_year,item_rank,purpose,city,bs_text,sboard_text,proc_text,capital_text,volume,industry
c62ef47cb7,1006345701_190000042,"Aktienbrauerei Simmerberg in Simmerberg,",Station Röthenbach bei Lindau.,,378,1897.0,1897-07-30,1898.0,1898-08-03,,,1.0,Erwerb und Fortbetrieb der bisher unter der Firma,Simmerberg,Immobilien Wirtschaftsanwesen Maschinen Inventar Fastagen Gespanne Vorr te an Bier,,,M 650 000 in 650 Aktien Nr 1 650 M,4,Brauereien.
819b359bb1,1006345701_191800222,Greussener Malzfabrik Asdes Ggsellakan in Greussen i. Th.,,,1873,1890.0,1890-08-03,,,,,1.0,,Greussen,Grundst cke Geb ude Masch ,Vors konomierat Victor Hornung Wasserthalleben Rentier E Wiegleb ,,M 400 000 in 80 Aktien M 5000 Hypotheken M,22,Mälzereien.
57fc478a2b,1006345701_191400182,Actien-Brauerei Greussen in Greussen i. Thür.,,,1828,1883.0,1883-08-03,,,,,1.0,,Greussen,Grundst ck Geb ude u Kellerei Grundst ck Gem Schenke,Vors Rentier Carl Fickewirth Kaufm Lindau Aug M hlrath C,,M 300 000 in 500 abgest Aktien M 300 u,18,Brauereien.
e1fb1970c9,1006345701_191800222,Württemb. Act.-Ges. f. Fabrikation v. Leim- u. Düngmitteln,in Reutlingen. (In Liquidation.),,1192,1858.0,1858-08-03,,,,,1.0,,Act,Kassa Geb ude Liegenschaften ,Vors Albert Pfizenmayer Werkmeister P Geiger Hofrat Rud Finkh ,mit Wirkung vom gleichzeitig emittiert Prior Aktien M durch,M 115 500 und zwar M 55 500 in 185,22,Chemische Industrie und verwandte Geschäftszweige.
c1948f8204,1006345701_190200062,Wilhelmshavener Aktien-Brauerei in Wilhelmshaven.,,,1502,1896.0,1896-11-02,,,,,1.0,"Betrieb des Bierbrauereigewerbes. Absatz 1898–1900: 22 600, 26",Wilhelmshaven,Grund u Geb ude Maschinen u Apparate M blement Pferde,Vors Dr Karl Aug Balke Ed Ulrich Buss Fr Kloppmann,,M 800 000 in 750 Inh Aktien M 1000 und,6,Brauereien.
44576dd2b0,1006345701_190000042,"Zuckerfabrik Brühl in Brühl, Rheinl.",,,1016,1883.0,1883-08-03,,,,,1.0,"Fabrikation von Rohzucker, sowie Betrieb eines Braunkohlenbergwerks und",Brühl,Immobilien Bahnanschluss Geb ude Maschinen Utensilien Mobilien Beleuchtungsanlage Schnitzeltrocknungsgeb ude,,,M 1 050 000 in Aktien ,4,Verschiedene Nahrungs- und Genussmittel-Industrien.
52c943aaaf,1006345701_190300071,Pfälzische Textil-Industrie Otterberg Akt.-Ges.,"in Otterberg bei Lampertsmühle, Rheinpfalz.",,1554,1900.0,1900-02-17,1900.0,1900-03-10,,,1.0,"Errichtung, Erwerbung und Betrieb von Fabriken zur Herstellung",Otterberg,Aktiva Immob u Einrichtung Debitoren Kassd Versich Utensilien Materialien u,,,M 500 000 in 500 Aktien Nr 1 500 M,7,Textil-Industrie.
434a2956cb,1006345701_191900231,Aktien-Gesellschaft der Warmbadeanstalt in Rendsburg.,,Die Akt.-Ges. ist aufgelöst; die Anstalt ist auf die Stadt,2369,,,,,,,,,Rendsburg,,,,M 1050 in abgest Aktien Urspr M 6000 herabgesetzt lt,23,"Bäder, Quellen-Produkte, Wasch-Anstalten etc."
cfde9d172a,1006345701_191100151,"Stahl- und Walzwerk Rendsburg, A.-G. in Rendsburg.",,,1091,1904.0,1904-02-27,1904.0,1904-05-04,,,1.0,Betrieb der in den letzten Jahren neu erbauten,Rendsburg,Grundst cke Wege u Kanalisation Z une Wohngeb ude Kolonie,Vors Komm Rat Hch Vogel Dresden Bankier Oscar Lackner WiesbadenKonsul,Ing R Hackert ,M 2 000 000 und zwar in 1000 Vorz Aktien,15,Metall-Industrie.
80648f83e7,1006345701_191300171,"Fr. Hesser A.-G., Maschinenfabrik in Stuttgart-Cannstatt.",,,1440,1911.0,1911-06-07,1911.0,1911-07-08,,,1.0,Erwerb u. Fortbetrieb des unter der Firma Fr.,Stuttgart-Cannstatt,Grundst cke u Geb ude neues Fabrikgeb ude im Bau,,Theodor Gros G Schilbach ,M 500 000 in 500 Aktien M 1000 ,17,"Maschinen- und Armaturen-Fabriken, Eisengiessereien etc."
b0f0555991,1006345701_190400081,Baumwollweberei Mittweida in Mittweida.,,,1467,1893.0,1893-07-04,,,,,1.0,Betrieb von Baumwollwebereien u. aller in das Textilfach,Mittweida,Aktiva Grundst ck u Geb ude Maschinen u Utensil Warenbest,,,M 600 000 in 600 Aktien Nr 1 600 M,8,Textil-Industrie.
df6d7de01d,1006345701_192000242,Draht- und Kratzenstoffwerke Akt.-Ges. in Mittweida.,,,641,1916.0,1916-06-26,1916.0,1916-07-05,,,1.0,Erwerb u. Weiterbetrieb der auf Blatt 536 des,Mittweida,Grundst ck Geb ude Masch Pferde u Geschirr Waren u,Vors Fabrikdir Lebrecht Steinegger Mittweida Stellv Fabrikdirekt ,,M 550 000 in 550 Aktien M 1000 Urspr M,24,Metall-Industrie.
2aa3be15a3,1006345701_190900132,Stein- und Marmor-Sägerei Schachenmühle,in Strassburg-Neudorf i. Els. mit Zweigniederlassung in Oos.,,907,1890.0,1890-07-01,,,,,1.0,,Strassburg-Neudorf,Masch u Einricht Immobil Effekten Debit Beteil Passiva A K,,,Urspr M 250 000 in 250 Aktien M 1000 Die,13,Industrie der Steine und Erden.
cbbbfe7132,1006345701_191900231,Duncan's Leinen-Industrie-Akt.-Ges. in Grossschweidnitz,(Sachsen).,,2195,1856.0,1856-08-03,1905.0,1905-11-02,,,1.0,"Betrieb aller Zweige der Leinenindustrie. Spezialität: Bleicherei, Färberei,",Grossschweidnitz,Grundst cke Geb ude Masch neue Wasseranlage elektr Kraftanlage elektr,Vors Oberleutn Viktor Grosse Dresden Stellv Rechtsanw u Notar Dr,,M 2 000 000 in 2000 Aktien M 1000 ,23,"Holz-Industrie, Möbel-Fabriken etc."
aac788c7f2,1006345701_190300071,"Oberschlesische Aktien-Gesellschaft für Fabrikation von Lignose, Schiesswollfabrik für Armee und Marine","in Kruppamühle mit Zweigniederlassung in Kriewald, O.-Schl.",,1657,1873.0,1873-09-03,,,,,1.0,"Herstellung und Verwertung von Schiess- und Sprengmaterial, sowie",Kruppamühle,Anlage Kruppam hle Grundst cke Geb ude Maschinen Dynamitfabrikanlage Glycerinfabrikanlage,Vors Dr Wachler ,,M 650 000 in 650 Aktien Nr 1 650 M,7,Chemische Industrie und verwandte Geschäftszweige.
a02769fb0b,1006345701_190200062,Kleinbahn-Aktiengesellschaft Ziesar-Gross-Wusterwitz,mit Sitz in Ziesar.,,244,1901.0,1901-05-21,1901.0,1901-07-27,,,1.0,"Bau und Betrieb der eingleisigen, vollspurigen Kleinbahn von",Ziesar,,Vors Landrat a D Graf Ludwig von Wartensleben Rog sen,,M 852 000 in 852 Aktien Nr 1 852 M,6,Verkehrs- und Transport-Gesellschaften.
4afd1c013b,1006345701_191700212,Eichener Walzwerk & Verzinkerei Akt.-Ges. in Kreuztal.,(.reis Siegen.),,568,1907.0,1907-04-13,1907.0,1907-06-08,1906-07-01,1906.0,1.0,"Betrieb von Werken, welche der Erzeugung u. Weiterverarbeitung",Kreuztal,Grundst cke Geb ude Masch Werkzeuge u Ger te Schlafhauseinricht,H chstens Vors Emil Steffen Weidenau Joh Sch tz Eichen,Prokuristen Wilh Heinemann Herm St hler Emil Opderbecke ,M 2 500 000 in 2500 Aktien M 1000 Urspr,21,Erzbergwerke und Hüttenbetriebe.
514c420e43,1006345701_192000242,Kartoffelflocken-Fabrik Pretzsch (Elbe) A.-G. in Pretzsch.,,,1815,1909.0,1909-08-29,1910.0,1910-03-01,,,1.0,Errichtung u. Betrieb einer Kartoffeltrocknungsanlage zur Herstellung von,Pretzsch,Grundst ck und Geb ude Masch Anschlussgleis Mobil Sack Effekten,Vors Rob Sensenhauser Emil Lindau Ernst Richter Otto Leipziger Ernst,,M 60 000 in Nam Aktien M 200 begeben zu,24,Verschiedene Nahrungs- und Genussmittel-Industrien.
fe916d7af5,1006345701_192000242,Eisern-Siegener Eisenbahn-Gesellschaft in Siegen.,,,285,1881.0,1881-03-07,,,,,1.0,Bau u. Betrieb einer Sekundäreisenbahn von Eisern nach,Siegen,Aktiva Bau u Ausr st der Bahn Material u Wertp,Vors Dir W Petersen Niederschelden Stellv Komm Rat Friedr Springorum,,M 600 000 in 800 St Aktien Serie I M,24,Verkehrs- und Transport-Gesellschaften
ee7af9a399,1006345701_192000242,Siegener Eisenbahnbedarf Akt.-Ges. in Siegen.,,,820,1908.0,1908-01-20,1908.0,1908-02-13,,,1.0,"Herstellung von Eisenbahnbedarf aller Art, insbes. von Eisenbahnfahrzeugen,",Siegen,Grundst cke Wohn u Gesch Geb ude Fabrikgeb ude innere,Vors Br Ing Heinr Macco M d A Stellv Dir,Ober Ing Jos Meyer Karl Jaskulke Wilh Molfenter Otto Rhese,M 2 300 000 in 2300 Aktien M 1000 Urspr,24,"Maschinen- und Armaturen-Fabriken, Eisengiessereien etc."
7956818de3,1006345701_191400181,Kunst- und Verlags-Anstalt Schaar und Dathe.,Kommanditgesellschaft auf Aktien in Trier.,,1966,1904.0,1904-08-05,1904.0,1904-10-10,,,1.0,Übernahme und Fortführung der früher unter der Firma,Trier,Immobil Mobil Rohmaterial Waren Autoren Patent u Beteilig Kto Kassa,Vors Komm Rat Wilh Rautenstrauch Stellv Arnold Steingroever Rechtsanwalt Dr,,M 1 000 000 in 1000 Aktien M 1000 Urspr,18,Polygraphische Gewerbe
836f685969,1006345701_192000242,"Providentia, Aktiengesellschaft in Trier.",,Firma bis 1906 mit dem Zusatz: Akt.-Ges. für Mädchen-Unterrichts- und,1853,,,,,,,,,Trier,Aktiva Kassa Wertp Immobil Mobil Debit Verlust Passiva A K,,,M 600 000 in 200 Aktien M 3000 Hypotheken M,24,"Vereins- und Gesellen-Häuser, Herbergen."
7f3352c083,1006345701_192000241,Solenhofer Aktien-Verein in München.,Theatinerstrasse 7.,,1692,1857.0,1857-01-23,,,,,1.0,"Betrieb der im Besitze bereits befindlichen, der etwa",München,Grundbesitz Elektrizit tsanlage Masch Werkzeuge u Hilfsstoffe Gespann Einricht Kassa,Vors Dr Rich Freih von Michel Raulino Bamberg Stellv Rechtsanwalt,,M 950 000 in 1488 Aktien M 500 u 206,24,"Marmor-, Basalt- und Schieferbrüche etc."
75c0893225,1006345701_192000241,"„Allianz' Versicherungs-Aktien-Gesellschaft in Berlin,","W., Taubenstrasse 1/2. Mit Zweigniederlassung in München.",,678,1890.0,1890-01-13,1890.0,1890-02-05,,,1.0,"Direkter u. indirekter Betrieb von Unfall- u. Haftpflichtversich.,",Berlin,Forder an die Aktion re Grundbesitz Hypoth Wertp Vorauszahl u,Mind Vors Reichsrat W von Finck M nchen Stellv Geh,R v Balcke J Biesterfeld A Brandes M Gl ser,M 12 500 000 in 12 500 Nam Aktien M,24,Versicherungs-Gesellschaften aller Branchen
fdc951b698,1006345701_192000241,"Kollmar & Jourdan A.-G., Uhrkettenfabrik in Pforzheim Neckarbischofsheim.","mit Zweigniederlassungen in Mühlhausen a. Würm, Boxberg (Baden) und",,1372,1898.0,1898-09-11,1898.0,1898-09-20,,,1.0,Herstell. u. Verkauf von Uhrketten u. Bijouteriewaren. Die,Pforzheim,Immobil I II u III u Grundst abz M Hypothek,Vors Stadtrat Alb Wittum Pforzheim Stellv Stadtrat Dr Friedr Weill,Karl Faas Fritz Buck ,M 4 000 000 in 4000 Aktien M 1000 Urspr,24,Metall-Industrie
536d659f0c,1006345701_192000241,"Bedburger Wollindustrie, A.-G. in Bedburg bei Düuren.",,,2366,1891.0,1891-04-30,,,,,1.0,"Erwerb, Errichtung oder Betrieb von Kunstwollfabriken, Wollspinnereien, WollWebereien",Düuren,Grundst cke Geb ude Masch Ger te Mobil Eisenb Anschl,Vors Gen Dir Dr jur Paul Silverberg C ln Stellv,M Die Anlagen wurden u einem Umbau u Modernisier ,M 3 000 000 in 3000 abgest Aktien 3 M,24,"Woll-Wäschereien und Woll-Kämmereien, Spinnereien, Wollgarn- und Wollwaren-Fabriken etc."
7d8a496463,1006345701_191900231,"Rheinische Linoleumwerke Bedburg, A.-G. in Bedburg.",,,2019,1897.0,1897-01-26,,,,,1.0,"Erwerb, Errichtung u. Betrieb von Linoleumfabriken, sowie der",Bedburg,Grundst cke Geb ude Masch Utensil Forme n Walzen Muster,Vors Wm Trimborn Grevenbroich Rob Suermondt Aachen Justizt B Trimborn,,M 4 000 000 in 4000 Aktien s mtl M,23,"Gummiwaren-Industrie, Linoleum-Fabriken."
c01169136a,1006345701_191000142,Aktiengesellschaft der Krankenheiler Jodquellen,zu Tölz-Krankenheil in Oberbayern.,,1275,1860.0,1860-05-12,,,,,1.0,Verwert. der im Besitze der Ges. befindl. Jodquellen,Tölz-Krankenheil,Anwesen Konversationshaus Neubau Mobil Fuhrpark R stzeug Effekten Vorr te,,,fl 280 000 M 480 000 in 1120 Aktien fl,14,"Bäder, Heil-Anstalten und Quellen-Produkte, Hotels etc."
7a36c74167,1006345701_191400181,Act.-Ges. des Sophienbades in Reinbek bei Hamburg.,"(In Liquidation seit 11./5. 1909, in Konkurs seit Juni 1910).",,2051,1877.0,1877-08-03,,,,,1.0,,Hamburg,Grundst ckkto Invent Kassa u Bankkto Debit Verlust Passiva A,Vors Carl Hocke Otto Loeck H C Dethleffsen ,,M 120 000 in 80 Aktien M 1500 ,18,"Bäder, Quellen-Produkte, Wasch-Anstalten etc."
4ef18688cb,1006345701_192000241,Leipziger Baumwollweberei in Wolkenburg a. d. Mulde.,,,2449,1886.0,1886-08-03,,,,,1.0,,Wolkenburg,Grundst ck u Geb ude Masch Utensil u Einricht Debit,Vors Geh Komm Rat H L Offermann Stellv Geh Komm,,M 500 000 in 500 Aktien M 1000 Urspr M,24,Baumwoll-Spinnereien und -Webereien
8c680ae9fe,1006345701_189900031,"Vereinigte Fabriken englischer Sicherheitszünder,",Draht- u. Kabelwerke in Meissen.,,901,1873.0,1873-10-01,,,,,1.0,"Betrieb der der Gesellschaft eigentümlich zugehörigen, im Drosselgrund",Meissen,Grundst cks Geb ude u Fabrikationskonto M Maschinen M Fabrikutensilien,,,M 675 000 in 1500 Aktien M 300 und 150,3,Chemische Industrie und damit verwandte Geschäftszweige.
0368dfd3e4,1006345701_190800121,"Deutsche Wechselstuben Aktiengesellschaft in Berlin,",S. W. Schützenstrasse 13. (In Liquidation.),,169,1900.0,1900-05-16,1900.0,1900-08-03,,,1.0,,Berlin,Verlust M Passiva A K M ,,,M 1 000 000 in 1000 Aktien M 1000 Ab,12,Kredit-Banken und andere Geld-Institute.
921a782289,1006345701_191100151,"Haderslev Maskinfabrik, Akt.-Ges. in Hadersleben.",,,1171,1907.0,1907-11-11,1908.0,1908-03-26,,,1.0,Übernahme und Betrieb von Maschinenfabriken und Eisengiessereien in,Hadersleben,Geb ude Grundareal Masch u Werkzeuge Modelle u Zeichn Kontorinventar,Vors Axel Sahroe Bothildus Mygind Osterlinnet J rgen Schmidt Glasergaard,Chresten Schulz ,M 90 000 in 90 Aktien M 1000 Die G,15,"Maschinen- und Armaturen-Fabriken, Eisengiessereien etc."
d51a45625a,1006345701_192000242,Haderslev Slotsvandmolle in Hadersleben.,,,1288,1889.0,1889-06-21,,,,,1.0,"Kornmühlenbetrieb, Getreide- u. Futterstoffhandel, auch Bäckerei.",Hadersleben,Gewese mit Zubeh r Dampfmasch Anlage Debit Wechsel Inventar Pferde,,Joh Christensen Gust Carlsen ,M 200 000 in 200 Aktien M 1000 Urspr M,24,"Getreide-Mühlen, Brot-Fabriken etc."
12ba5b6f51,1006345701_191700211,"Haderslebener Fleischwaren-Fabrik, Akt.-Ges.",in Hadersleben. (In Liquidation.),,2153,1904.0,1904-10-17,1906.0,1906-12-21,,,1.0,,Hadersleben,Grundst ck Geb ude Masch Fabrikat Utensil elektr Lichtanlage Utensil,,,M 25 000 in 125 Aktien M 200 Urspr A,21,Verschiedene Nahrungs- und Genussmittel-Industrien.
ecbabb367b,1006345701_190300071,Bazar Poznanski in Posen.,,Letzte Statutenänd. v. 11./12. 1900.,1868,,,,,,,,"Betrieb eines Hotels, verbunden mit Restaurant. Das Etablissement",Posen,Immobilien Hotelutensilien Kaffee K chenkto Getr nke Cigarren Logis Debitoren,Vors Graf S Zoltowski Niechanowo Stellv K von Stablewski Ceradz,,M 85 500 in 33 Aktien M 1500 Hypotheken M,7,Hotels und Restaurants.
84900485b2,1006345701_190400081,"Leipziger Lederfabrik, Aktiengesellschaft in Leipzig.",,,1194,1900.0,1900-03-03,1900.0,1900-03-24,,,1.0,Fabrikation von Leder aller Arten und Handel mit,Leipzig,Grund u Boden Geb ude Dampfmasch u Kessel Fabrikutensil u,Vors Rechtsanw Dr Max K stner Bernh Dethleffs Aug Mohn,,bis Ende 1902 M 600 000 in 300 St u,8,Lederfabriken.
e9d3bdfe5f,1006345701_192000242,Elektrizitätswerk Rauschermühle in Plaidt (Rheinland).,,,968,1910.0,1910-12-17,1911.0,1911-04-11,,,1.0,Gewerbliche Erzeugung elektr. Energie u. deren Verwertung entweder,Plaidt,Aktiva Betriebsanlagen Rauscherm hle do Pachtbetriebe Werkzeuge Mobil u Fahrzeuge,Vors Landrat K Wegeler Mayen Grubenbes Franz Xaver Michels B,,M 4 000 000 in 4000 Aktien M 1000 hiervon,24,"Elekrtotechnische Fabriken, Elektrizitätswerke und Hilfsgeschäfte."
f7d8a5f523,1006345701_192000242,Kaiser-Karls-Bad Aktien-Ges. in Paderborn.,,,1703,1891.0,1891-11-28,,,,,1.0,,Paderborn,Aktiva Grundst ck Geb ude Masch Lichtanlage Utensil Mobil aussenstehende,,,M 120 000 in 600 Nam Aktien M 200 50,24,"Bäder, Heil-Anstalten und Quellen-Produkte."
14ff251723,1006345701_192000242,"Bavaria-Haus Akt.-Ges. in Berlin NW. 7, Unter den Linden 44.",,,183,1912.0,1912-03-18,1912.0,1912-03-22,,,1.0,"Erwerb u. Verwertung des Grundstücks in Berlin, Friedrichstr.",Linden,Aktiva Grundbesitz Geb ude Bankguth Kassa Beteilig Inventar Kautionen Debit,Vors Bank Dir J Schlossbauer Leipzig Architekt Karl Sch michen,,M 650 000 in 650 Aktien M 1000 bernommen von,24,Geld-Institute
d06e2f3841,1006345701_191300171,"Bank Ch. Spies & Cie., Kommanditgesellschaft auf Aktien","in Zabern i. Els., mit Zweigniederlassung in Wasselnheim.",,393,1899.0,1899-04-11,,,,,1.0,"Alle Bankoperationen, sowie diejenigen der Beitreibung von Geldern",Zabern,Kassa Coup u Sorten Effekten Wechsel Mobil Avale Debit Passiva,Jos Faule E D Arlon Rechtsanw Schissele M Siebert Ch,,M 600 000 in 600 Aktien M 1000 ,17,Kredit-Banken und andere Geld-Institute.
5024722dd2,1006345701_192000241,"Heymann & Schmidt Luxuspapierfabrik Akt.-Ges.,","Berlin, N. Schönhauser Allee 164.",,2056,1904.0,1904-11-27,1905.0,1905-01-02,1904-01-01,1904.0,1.0,"Erwerb, Fortbetrieb u. gegebenenfalls die Erweiterung der von",Berlin,Grundst cke Geb ude Dampfmasch u Kesselanlage elektr Anlage Masch,,Betty Lesheim Zahlstellen Berlin Ges Kasse Deutsche Bank ,M 1 125 000 in 1125 abgest Aktien M 1000,24,"Papier-, Pappen- und Cellulose-Fabriken"
22cf5277db,1006345701_190900132,"Actienbrauerei Dinglingen, Sitz in Freiburg i. B.",,,1483,1890.0,1890-11-10,,,,,1.0,,Freiburg,Liegenschaften abz gl Hypoth Masch F sser Eisenbahnwagen Mobil u,Vors Freih E von B cklin Aug Baumert Freiburg i,,M 760 000 in 90 Aktien Lit A Nr 1,13,Brauereien.
3539e5a1cc,1006345701_190600101,Actien-Gesellschaft für Trebertrocknung in Cassel.,,"(In Konkurs.) (Siehe Jahrg. 1901/1902, 1902/1903 u. 1903/1904.)",1195,1889.0,1889-11-04,,,,,1.0,,Cassel,,,,M 20 400 000 in 20 400 Aktien M 1000,10,Chemische Industrie und verwandte Geschäftszweige.
d4e6dd6a74,1006345701_190300072,Kohlscheider Aktien-Gesellschaft „Selbsthilfe“,in Kohlscheid mit 14 Filialen im Wurmrevier.,Statutänd. 11./9. 1899. Zweck: Handel mit Lebensbedürfnissen u. Verbrauchsgegenständen.,1053,,,,,,,,,Selb,Aktiva Immobil Bau f Filiale Pannesheide Masch elektr Licht u,Franz B ttgenbach Wilh Frohn Carl Hauch H Geilen Joh,,M 70500 1 in 282 Nam Aktien M 250 Urspr,7,Konsum-Vereine.
0f855408c3,1006345701_192000242,"Katholisches Vereinshaus A.-G., Saarbrücken-Burbach.",,,1855,1892.0,1892-12-18,,,,,1.0,,Saarbrücken,Immobil Mobil Debit Kassa Passiva A K Darlehen R F,Vors Ccarl Loris Georg Bandeaux Nikol Klein Aloys Gemmel Jak,,M 12 000 in 60 Aktien M 200 Ende Juni,24,"Private und öffentliche Gesellschafts-Häuser, Konzert-, Vergnügungs- und Erholungs-Etablissements etc."
34a24c5267,1006345701_191200162,Luxemburger Bergwerks- und Saarbrücker Eisenhütten-,"Act.-Ges. Sitz in Brüssel, Direktion in Burbacherh ütte-Saarbrücken. (Société Anonyme",Die G.-V. v. 21./10. 1911 beschloss die Fusion mit dem,448,1862.0,1862-07-19,,,,,1.0,"Eisenerzbergbau; Betrieb von Hochöfen, Stahlwerken u. Walzwerken: Fabrikation",Brüssel,Grundst cke Erzkonzessionen gewerbliche Anlagen und Wohnh user in Luxemburg,Vors Jos Hundt Olpe Rud Weber Hostenbach Heinr Hundt Olpe,Dir Fr Peusquens Dir Ludw Friedhoff Karl Posth ,frs 6000 000 M 4 800 000 in 6000 Aktien,16,"Bergwerke, Hütten- und Salinenwesen."
9fddd07faf,1006345701_191500192,Etablissements Herzog Akt.-Ges. zu Logelbach,"bei Colmar in Els., Zweigniederlassung in Berlin.",,1102,1881.0,1881-09-24,,,,,1.0,"Betrieb von Baumwollspinn. u. Zwirnerei, von Baumwoll- u.",Logelbach,Fabrikanlagen sonst Immobil u Terrains Waren Debit Kassa u Effekten,Vors Bank Dir Eug Meyer Strassburg Industrieller Emil de Bary,Xaver B tterlein Luzian Weibel ,M 2 800 000 in Namen Aktien 69 St cke,19,Baumwoll-Spinnereien und -Webereien.
9a4028c99f,1006345701_190200061,Baumwollspinnerei Rothe Erde in Bocholt.,,,1490,1897.0,1897-10-21,,,,,1.0,Errichtung und Betrieb von Spinnereien und verwandten Unternehmungen,Bocholt,,,,M 1 000 000 in 1000 Aktien Nr 1 1000,6,Textil-Industrie.
943f73a7d0,1006345701_191700211,Palmengarten-Gesellschaft in Frankfurt a. M.,,,2523,1868.0,1868-08-03,1869.0,1869-08-03,,,1.0,Anlage eines Lust- und Ziergartens in Frankfurt a.,Frankfurt,Heiz Anl Be u Entw sser Anlage Dampfmasch u Kessel,Vors Justizrat Dr jur P R diger Max von Grunelius,,M 685 712 fl 400 000 in 1600 Nam Aktien,21,"Private und öffentliche Gesellschaftshäuser, Konzert-, Vergnügungs- und Erholungs-Etablissements."
b6080871b5,1006345701_189800022,Kurhaus Palmenwald Actien-Gesellschaft in Freudenstadt.,,,565,1894.0,1894-06-19,,,,,1.0,,Freudenstadt,Liegenschaften M Einrichtung M Betriebskapital M Kassa M Sa M,,,M 150 000 in 150 Aktien M 1000 ,2,Bäder und Heilanstalten.
56d56cba8c,1006345701_192000242,"Gaswerk Lauenburg, Akt.-Ges., Sitz in Bremen.",,,1680,1909.0,1909-05-08,1909.0,1909-06-11,,,1.0,"Erwerb, Erbauung, Betrieb u. Verpachtung von Gas- u.",Bremen,Gaswerksanlage Kassa Debit Vorr te Anleihebegeb Passiva A K Anleihe,Vors Ing Carl Francke jun Prokurist Fritz Oppenheim Bremen B,,M 150 000 in 150 Aktien M 1000 Urspr M,24,Gas-Gesellschaften.
e4a23f2b69,1006345701_192000241,"Aectien-Conservenfabrik in Hornburg, Prov. Sachsen.",,,2277,1887.0,1887-08-03,,,,,1.0,,Hornburg,Aktiva Grundst cke Masch Waren Debit Kassa Passiva A K,,,M 40 000 in 40 Aktien M 1000 ,24,Verschiedene Nahrungs- und Genussmittel-Industrien
ed6f5e7409,1006345701_192000241,"Tiergarten-Baugesellschaft Akt.-Ges. in Elberfeld,",Königsstrasse 1.,,588,1905.0,1905-04-19,1905.0,1905-06-17,,,1.0,"Erwerb, Verwaltung u. Verwertung der den Herren Rud.",Elberfeld,Grundst cke Aktivhypoth Debit Kassa Verlust Passiva A K Hypoth,Vors Geh Bergrat Dr jur Victor Weidtman zu Schloss Rahe,,M 1 450 000 in 1450 Aktien M 1000 ,24,"Bau-Banken, Bau-, Terrain- und Immobilien-Gesellschaften etc."
58039a3971,1006345701_191900231,"Neue Tiergarten Tattersall Akt.-Ges. in Berlin,",Hindersinstr. 4.,,2508,1910.0,1910-11-12,1910.0,1910-12-01,,,1.0,Erwerb von Grundstücken sowie Erbauung u. Erricht. eines,Berlin,Grundst cke Geb ude Pferde Mobilar Wagen Sattel u Geschirr,Kaufm Heinr Hoenes Kaufm Ludwig Sachs Gust Helmich Berlin ,,M 125 000 Bis 1916 M 500 000 in 500,23,Sport-Gesellschaften.
f666c2a4db,1006345701_192000242,Tiergarten Nürnberg Aktiengesellschaft in Nürnberg.,,,1879,1911.0,1911-06-30,1911.0,1911-07-26,,,1.0,Schaffung u. Betrieb eines Tiergartens in Nürnberg. Die,Nürnberg,Kassa Bau u Einricht Gartenneuanlage Tierkto Depot Drucksachen Bibliothek Futter,H chstens Vors Kaufm u Gemeindebevollm chtigter Sigm Wertheimer Stellv,,M 505 000 in 1010 Namen Aktien M 500 Urspr,24,Zoologische Gärten.
63d8362e70,1006345701_191200161,Terrain-Akt.-Ges. am Tiergarten in Königsberg i. Pr.,"in Königsberg i. Pr., Freystrasse 16.",,654,1907.0,1907-04-16,1907.0,1907-04-25,1907-01-01,1907.0,1.0,"Verwertung von Grundstücken durch Bebauung, Verpachtung u. Veräusserung",Königsberg,Geb ude Inventar Areal Gesch ftsanteilkto bei d Grundst cksverwertungs,Vors Paul Ziemer Stellv Ernst Stellmacher Sanit tsrat Arthur Hennig,Architekt Emil Reineke ,M 710 000 in 710 Aktien M 1000 Hypotheken M,16,"Bau-Banken, Bau-, Terrain- und Immobilien-Gesellschaften etc."
dd1463f550,1006345701_192000242,Karlsruher Brauereigesellschaft vorm. K. Schrempp,in Karlsruhe.,,1464,1889.0,1889-09-01,,,,,1.0,,Karlsruhe,Liegenschaften Masch u Ger te Vorr te B rgschaften Debit,Vors Geh Hofrat Dr G Binz Karlsruhe Hauptmann a D,,M 2 100 000 in 2100 Nam Aktien M 1000,24,Brauereien.
3399dfb5b4,1006345701_189900031,Maschinenfabrik Germania vorm. J. S. Schwalbe u. Sohn,in Chemnitz.,,614,1873.0,1873-08-03,,,,,1.0,Betrieb der Maschinenfabrikation und Baumwollspinnerei einschl. Nebenbranchen. Von,Chemnitz,Grundst ck u Geb ude M Grundst ck Altchemnitz M,Vors Justizrat Dr Oppe E Schwalbe B Wagner L Drechsel,,M 3 600 000 in 8000 Aktien M 300 und,3,"Maschinen- und Armaturen-Fabriken, Eisengiessereien, Stahlwerke etc."
87ae6b8c96,1006345701_191900231,Barmer Actien-Gesellschaft für Besatz-Industrie,vorm. Saatweber & Co. in Barmen.,,2251,1872.0,1872-08-03,,,,,1.0,,Barmen,Immobil Mobil Effekten Debit Wechsel u Kassa Bankkonto Rohstoffe fertige,Mind Vors Hans Lohmann Fahr Bank Dir Franz Woltze Essen,,M 1 005 300 in 2234 Aktien M 450 Urspr,23,"Holz-Industrie, Möbel-Fabriken etc."
